Date,Price,Open,High,Low,Vol,Growth,AVBLS,CPTRA,HRATE,MIREV,MWNTD,MWNUS,MWTRV,TOTBC,Btc_Mined,TRFEE,TRVOU
2018-10-08,6669.6,6611.0,6699.5,6589.9,119680.0,0.0089,0.965177555556,45.4763463852,50029447.7141,11279998.4337,72050.0,29098348.0,14568.3218125,17311112.5,2475.0,16.79599849,203461059.207
2018-10-07,6611.0,6596.3,6633.9,6523.8,77060.0,0.0022,0.831893478873,53.3702691884,52623567.22515371,11727102.619,45151.0,29080633.0,3594.33333125,17310275.0,837.5,13.06671747,161983068.3956
2018-10-06,6596.3,6639.1,6661.5,6550.4,9180000.0,-0.006500000000000001,0.92210188,48.4686951639554,46323562.6982,10527206.7148305,60822.0,29035110.0,12228.3873813,17308500.0,1775.0,17.57876392,209968177.957
2018-10-05,6639.1,6584.2,6682.3,6537.6,9340000.0,0.0083,0.963110884615,44.1896367261,48176505.2061,10814043.71,67437.0,29016894.0,15013.702844799998,17305562.5,2937.5,21.33672301,220257654.743
2018-10-04,6584.2,6509.2,6653.0,6487.8,9310000.0,0.011699999999999999,0.7986400533329999,51.1176035341,54911962.6283177,12429603.1225,67286.0,28992821.0,16046.19912433,17305312.5,250.0,18.70916379,303440379.4444
2018-10-03,6507.8,6549.9,6563.5,6429.6,9210000.0,-0.0064,0.8382256689655171,49.3189201681834,51556103.2103,12003041.5148518,65737.0,28958471.0,18285.610967,17303437.5,1875.0,21.36448501,332298092.851
2018-10-02,6549.9,6608.2,6645.7,6034.9,9340000.0,-0.0088,1.01533580292,46.603911633500005,48711628.5505,11407332.6584,68103.0,28942535.0,24435.172809,17300037.5,3400.0,25.72269107,257999312.568
2018-10-01,6608.2,6635.2,6674.7,6072.7,9190000.0,-0.0040999999999999995,0.8571059177220001,54.200640172700005,56178374.53265029,13160999.4467,64903.0,28904902.0,16545.48546097,17299912.5,125.0,21.82334691,218012664.3032
2018-09-30,6635.2,6603.9,6673.9,6533.5,9340000.0,0.004699999999999999,0.6267113067484661,64.9366140025378,57956171.1951,13520452.4014684,51522.0,28882247.0,11421.8853918,17297937.5,1975.0,15.42794706,190991380.691
2018-09-29,6603.9,6633.9,6648.4,6464.4,9420000.0,-0.0048,0.693383605263,57.5758792532,54045018.5377,12571059.9003,57635.0,28869795.0,13602.8590711,17294525.0,3412.5,19.10685859,373219094.661
2018-09-28,6636.0,6685.7,6809.2,6538.6,9570000.0,-0.0079,0.8551686688310001,51.317781319,54756137.20270979,13046981.4048,67174.0,28830132.0,22603.58494457,17294000.0,525.0,28.91825487,346892752.0064
2018-09-27,6689.2,6463.7,6738.3,6428.8,9340000.0,0.0342,0.8770312307692311,47.496292839633895,50844984.5454,11811663.0811172,65199.0,28815399.0,22523.0205125,17292075.0,1925.0,23.65350638,283381555.359
2018-09-26,6468.1,6443.0,6551.9,6384.1,8640000.0,0.0036,0.898005352518,46.610199308,49422747.2154,11369486.0866,63606.0,28769069.0,17391.4961494,17288987.5,3087.5,20.1338664,312748554.376
2018-09-25,6445.1,6590.6,6590.6,5977.0,7340000.0,-0.021099999999999997,0.768240781065,54.2479138451,60089527.1899868,13676604.3032,62469.0,28744506.0,15703.18530558,17288550.0,437.5,20.31737127,331869673.6305
2018-09-24,6584.1,6713.3,6728.1,6559.1,7570000.0,-0.0179,0.8071140202702699,51.586391159487896,52622781.2078,12554837.9484404,61984.0,28705663.0,12904.7282988,17286437.5,2112.5,15.50844294,273203917.31
2018-09-23,6704.1,6729.6,6789.4,6666.4,7340000.0,-0.0038,0.65563344,63.29521426310001,53333899.8728,12679234.026,46889.0,28695262.0,5502.09025226,17283450.0,2987.5,14.47737832,251395241.278
2018-09-22,6729.6,6766.7,6833.3,6635.5,7310000.0,-0.0055000000000000005,0.7320389032260001,58.192055898599996,55111696.53519499,13124461.7112,58849.0,28682122.0,8528.73130952001,17282712.5,737.5,18.65597145,562369970.232
2018-09-21,6766.7,6490.9,6780.5,6489.8,7730000.0,0.042800000000000005,1.01230172916667,44.5548806432193,51200543.8779,12165754.714511698,65815.0,28645157.0,15814.9259449,17280775.0,1937.5,25.61259462,524769683.693
2018-09-20,6489.2,6390.4,6537.5,6346.4,5180000.0,0.0155,0.815061116883,49.1692032857,54756137.2027,12472948.4743,62075.0,28621807.0,11033.4281356,17277925.0,2850.0,18.26192982,425834153.35
2018-09-19,6390.4,6342.0,6478.7,6144.5,3540000.0,0.0076,0.80443724359,49.6467155669,54432500.67308,12463162.5358,62579.0,28578862.0,13938.90287781,17277050.0,875.0,17.09335521,286102549.0962
2018-09-18,6342.0,6251.9,6388.8,6228.8,2820000.0,0.0144,0.936313514084507,45.881178725559906,49547532.664,11443545.954193,64481.0,28558403.0,12494.5096251,17275100.0,1950.0,19.01368472,346869668.28900003
2018-09-17,6251.9,6500.2,6533.5,6215.9,3260000.0,-0.0382,0.90764782963,45.44102704270001,47105048.6594,10912753.5263,62732.0,28533932.0,9276.20712439,17272375.0,2725.0,17.45767671,217488658.758
2018-09-16,6500.2,6519.0,6520.8,6406.2,3340000.0,-0.0029,0.627328395683,63.20833864340001,48500753.8048598,11344822.2447,46876.0,28493640.0,5282.73301034,17271637.5,737.5,13.07015213,162919518.615
2018-09-15,6519.0,6482.6,6562.9,6470.3,3160000.0,0.0054,0.7898590571428579,54.485073291230094,48849680.0912,11500218.9046532,56609.0,28483576.0,7556.62561263,17269900.0,1737.5,15.69995673,232655320.566
2018-09-14,6483.7,6482.9,6579.4,6412.1,3200000.0,0.0001,1.057485,48.6510919782,46058269.8003,10861356.2841,58714.0,28445015.0,13039.499346,17266862.5,3037.5,21.21893106,360631436.305
2018-09-13,6482.9,6338.0,6867.3,6337.8,3530000.0,0.0229,0.819058952703,51.5085140123,51641090.3821529,12063757.5583,62180.0,28433724.0,8437.94599637,17266500.0,362.5,20.29803773,310389619.7556
2018-09-12,6338.0,6293.9,6353.5,6204.5,3040000.0,0.006999999999999999,0.7090511607142859,57.1795191180313,58619616.1095,13463775.4691272,59457.0,28417954.0,8429.53987721,17264650.0,1850.0,23.91441308,321882304.55
2018-09-11,6293.9,6320.7,6391.8,6189.6,3300000.0,-0.0043,0.941821382979,47.3282112355,49198606.3776,11243810.4714,63676.0,28380995.0,13116.6086475,17261337.5,3312.5,23.27470384,314617783.777
2018-09-10,6321.0,6238.5,6358.5,6237.3,3110000.0,0.0132,0.899061755556,48.250830604899996,47105048.6593962,10753469.6136,59373.0,28362032.0,14489.82705932,17260787.5,550.0,19.97514305,277073175.0644
2018-09-09,6238.5,6184.3,6432.6,6148.8,2840000.0,0.0088,0.616029116564417,67.78598080803921,56874984.6776,13080457.3585849,47117.0,28323685.0,6628.31357563,17259100.0,1687.5,18.37028897,338680872.52
2018-09-08,6184.3,6390.9,6484.3,6132.3,3460000.0,-0.0323,0.7105398,58.975569553199996,52338942.9549,12056257.7326,54987.0,28311881.0,8920.16700927,17255812.5,3287.5,18.81937591,291261346.933
2018-09-07,6390.9,6514.1,6540.6,6316.2,3300000.0,-0.0189,0.889911335526,53.837165454300006,52673943.1674501,12425079.4152,60430.0,28272498.0,11805.35864891,17255187.5,625.0,27.92194982,771294810.4338
2018-09-06,6514.0,6706.8,6732.9,6337.8,4019999.9999999995,-0.0287,0.8880372066666659,48.563914173262795,50161828.7939,12250781.5532615,61431.0,28263169.0,11192.14949,17253287.5,1900.0,31.29006024,963691917.602
2018-09-05,6706.8,7377.5,7407.5,6691.8,4550000.0,-0.0909,1.00844393182,48.5357831136,44142409.3386,11962954.2145,62235.0,28242292.0,9958.50565336,17250300.0,2987.5,31.82732747,534640696.636
2018-09-04,7377.5,7264.2,7409.9,7234.5,3920000.0,0.015600000000000001,0.957670738095,50.4441811508,42135936.1868645,11716417.735,62084.0,28204944.0,10111.44275916,17249762.5,537.5,24.1065379,347423826.5848
2018-09-03,7264.2,7289.8,7330.7,7182.8,3870000.0,-0.0040999999999999995,0.8467524861111109,59.3181151126792,48155355.6421,13221829.9042709,61354.0,28191701.0,8824.88912921,17248187.5,1575.0,19.91598267,398104449.349
2018-09-02,7293.9,7189.6,7334.8,7117.3,3900000.0,0.014499999999999999,0.648996729167,70.3435789425,48155355.6421,13164449.0812,47177.0,28146023.0,4968.89043045,17244800.0,3387.5,16.3033171,500527999.011
2018-09-01,7189.6,7032.4,7264.3,7020.4,3520000.0,0.022099999999999998,0.76929605298,63.466904707,50496240.9858456,13539458.2481,54482.0,28134322.0,8564.13079608,17244587.5,212.5,19.2117222,371447313.6576
2018-08-31,7033.8,6993.7,7080.2,6698.0,4210000.0,0.005699999999999999,0.8091812903225799,57.852813682782795,51833889.7537,13715513.6566594,64349.0,28112529.0,12583.6581476,17242700.0,1887.5,25.25628116,401228805.885
2018-08-30,6993.7,7029.2,7050.2,6798.0,3740000.0,-0.005,0.817750818182,58.3966512204,51499477.5617,13512459.5225,61350.0,28079069.0,20122.1042608,17239300.0,3400.0,24.10101603,386739901.365
2018-08-29,7029.1,7074.6,7121.4,6926.7,4110000.0000000005,-0.0064,0.907886179856,52.3082231255,46483294.68233471,12423621.4581,63593.0,28060207.0,21342.39994452,17238837.5,462.5,23.64752291,511091113.8893
2018-08-28,7074.6,6897.6,7129.7,6861.2,3790000.0,0.025699999999999997,0.8798807581699342,57.433417863268296,51165065.3698,13671393.3547545,62483.0,28016592.0,15798.020050100002,17237100.0,1737.5,45.21346372,488528814.769
2018-08-27,6897.6,6712.7,6902.9,6650.4,3260000.0,0.0275,0.7015496378380001,70.45519018649999,61866255.5125,15757726.0164,61495.0,28003510.0,22589.3306139,17233787.5,3312.5,32.65580356,258650857.755
2018-08-26,6712.7,6734.9,6892.7,6573.1,3370000.0,-0.0033,0.56971550289,84.61213489810001,57853309.2089489,14616492.4672,45369.0,27986176.0,10283.23693377,17232875.0,912.5,27.80300602,282579594.6204
2018-08-25,6734.8,6680.6,6783.4,6655.3,3590000.0,0.008100000000000001,0.7635516888888891,58.3585808233344,45145645.9145,11462792.4453193,53642.0,27953017.0,18499.066286,17230712.5,2162.5,21.06312548,360769405.462
2018-08-24,6680.4,6521.2,6721.2,6472.8,3700000.0,0.024399999999999998,0.820710534247,54.8901402829,48824180.026,12067487.5609,59398.0,27942213.0,12610.0276873,17228250.0,2462.5,19.15356329,309487742.007
2018-08-23,6521.2,6359.9,6550.2,6359.2,2760000.0,0.0254,0.7683911543619999,55.712458052399995,47324585.08925039,12109214.1826,58846.0,27910696.0,20208.71459649,17227200.0,1050.0,19.30837036,758373447.51
2018-08-22,6359.6,6482.2,6840.8,6304.8,3630000.0,-0.0189,0.7748982625,58.282929774741795,50818346.4046,13754538.29512,61419.0,27899774.0,25243.110517200006,17225337.5,1862.5,24.27418043,578694712.348
2018-08-21,6482.2,6268.1,6484.1,6257.4,1460000.0,0.0341,0.779786689189,55.105685151,47006970.4242,12000750.7951,59739.0,27870705.0,21267.7685772,17222712.5,2625.0,24.75227584,494275683.794
2018-08-20,6268.1,6474.2,6516.4,6255.9,3100000.0,-0.0329,0.8181815733329999,56.9899300059,47642199.754279,12251866.1225,57524.0,27854758.0,13063.00074961,17221487.5,1225.0,29.07233893,242872344.6024
2018-08-19,6481.5,6379.1,6534.8,6316.0,2710000.0,0.0161,0.6195280758620689,70.6491041806635,46054126.4291,11859087.978662,44268.0,27836591.0,10592.8115963,17219612.5,1875.0,17.04586085,250407540.753
2018-08-18,6379.1,6581.8,6626.4,6295.5,3150000.0,-0.0308,0.590060225,67.97783052609999,50818346.4046,12979347.0715,51003.0,27802018.0,6855.88949068,17217162.5,2450.0,16.45331646,366208610.752
2018-08-17,6581.7,6306.7,6581.7,6291.8,3200000.0,0.0436,0.833029453947,53.3259313414,48277429.084336,12467282.792,62001.0,27780989.0,18102.75587983,17215800.0,1362.5,24.88424895,395312232.81
2018-08-16,6306.7,6256.9,6470.9,6249.8,3500000.0,0.008,0.7619473164556959,54.4881479473316,50183117.0745,12659503.8533433,62064.0,27745909.0,15870.505358899998,17213900.0,1900.0,24.04769454,608876687.755
2018-08-15,6256.9,6190.2,6592.8,6177.9,3740000.0,0.0108,0.7910671552799999,52.6115155833,51135961.0696,12945905.1935,67577.0,27715790.0,22147.9028377,17211662.5,2237.5,22.16329503,702473673.0630001
2018-08-14,6190.2,6255.3,6255.3,5898.3,3660000.0,-0.0104,1.01179291912,42.1880322754,43195594.4438796,10446684.9281,63352.0,27689208.0,16362.86916243,17209912.5,1750.0,26.45582537,466729007.056
2018-08-13,6255.3,6313.0,6524.1,6159.6,234090.0,-0.0091,0.906496873333333,53.6196449264516,47642199.7543,12178415.4735653,57087.0,27652104.0,9991.62379906,17208212.5,1700.0,19.92080467,401920311.755
2018-08-12,6313.0,6232.1,6453.0,6169.8,216330.0,0.0131,0.584546741935,74.5767427639,49230273.0794,12308443.9327,41540.0,27628301.0,6129.41082649,17206137.5,2075.0,12.77525693,441814690.672
2018-08-11,6231.6,6152.8,6469.6,6009.8,247340.0,0.0129,0.611510917647,68.9111172276,52376369.8984008,13261117.577,46859.0,27566714.0,10959.07099182,17204400.0,1737.5,15.39050663,589620096.576
2018-08-10,6152.3,6539.5,6570.2,6043.4,298820.0,-0.0591,0.792378119318182,63.0410484022052,52051671.9162,14364533.2889265,57029.0,27531582.0,13245.0563693,17200612.5,3787.5,20.41451761,486037319.608
2018-08-09,6538.8,6283.7,6620.2,6197.0,237660.0,0.0406,0.8043556644300001,54.1849497493,44066472.2472,12046723.138,57628.0,27486847.0,13932.5015944,17200075.0,537.5,20.7502075,616864330.662
2018-08-08,6283.6,6725.2,6725.2,6138.8,311540.0,-0.06559999999999999,0.812957789809,54.3650562371,46432457.3343105,12792695.7482,56947.0,27405577.0,19771.04632312,17198212.5,1862.5,20.75086011,508615426.2348
2018-08-07,6724.9,6943.6,7149.7,6689.9,232480.0,-0.0315,1.01645843708609,57.09258512634621,44657968.519,13496173.2906021,59801.0,27315257.0,37681.72225950001,17195087.5,3125.0,18.61533926,367996501.76
2018-08-06,6943.6,7027.8,7143.6,6852.5,168870.0,-0.011899999999999999,1.05098670229,53.2590456155,38743005.8012,11517945.75,58159.0,27274485.0,33441.6037032,17194350.0,737.5,17.7504862,321607416.453
2018-08-05,7027.1,7014.0,7087.6,6887.9,177640.0,0.0018,0.57810536875,81.96015648619998,47319701.7419725,14016460.0,41153.0,27222344.0,29100.80633615,17192712.5,1637.5,13.6299328,485518589.8088
2018-08-04,7014.3,7418.9,7484.2,6949.7,222570.0,-0.0546,0.5740821761363629,83.93434837033959,52051671.9162,16086605.4056142,48260.0,27143784.0,25231.1195482,17189575.0,3137.5,17.19453121,450885758.335
2018-08-03,7419.0,7535.6,7535.6,7293.5,226460.0,-0.0155,0.8340257108429999,68.955403575,49094190.5573,15674653.75,57926.0,27083505.0,35041.432167800005,17188512.5,1062.5,23.21487948,473049731.69
2018-08-02,7535.6,7606.4,7701.4,7470.6,216340.0,-0.009300000000000001,0.80693845098,65.4160878861,45249464.7907536,14541709.8,58758.0,27040929.0,36399.39907681,17186437.5,2075.0,25.20903778,561036987.738
2018-08-01,7606.4,7728.5,7753.2,7449.2,237690.0,-0.0159,0.990541166666667,59.5947810387263,44362220.3831,14364964.4006987,62321.0,27000921.0,42002.6697305,17184062.5,2375.0,21.2832986,709577850.343
2018-07-31,7729.4,8176.4,8176.5,7649.8,266940.0,-0.0548,0.950214047619,62.5771427914,43474975.9754,14996021.25,66412.0,26942008.0,40660.24957830001,17182650.0,1412.5,25.5829697,685149433.582
2018-07-30,8177.1,8214.7,8262.0,7874.4,242210.0,-0.004699999999999999,0.91108788806,60.714697862,39630250.208895296,13817728.25,62998.0,26892507.0,45347.38416604,17180812.5,1837.5,24.57789474,244581855.3829
2018-07-29,8215.6,8231.5,8275.4,8113.3,155240.0,-0.0022,0.5393209235294121,105.557631595942,50277183.1008,17783188.6373367,42478.0,26842015.0,20394.52895,17178562.5,2250.0,15.67077716,261609974.091
2018-07-28,8234.1,8186.8,8234.1,8077.4,147140.0,0.005699999999999999,0.759045937931,79.1485032384,37327804.5992,14770485.99,49205.0,26816007.0,27980.9207511,17177012.5,1550.0,16.74880998,437067809.34
2018-07-27,8187.4,7936.9,8273.8,7808.3,243220.0,0.0315,0.886276053892,72.9416460135,42991333.5728441,16568111.75,56295.0,26757275.0,32900.62198919,17175200.0,1812.5,20.72404572,569963389.5512
2018-07-26,7937.0,8173.9,8304.3,7861.0,235450.0,-0.028999999999999998,0.7713709090909091,74.42372929141371,42476467.3025,17302326.280585002,59152.0,26733709.0,33515.5371947,17173000.0,2200.0,23.88022702,506038858.738
2018-07-25,8173.7,8404.9,8484.6,8062.1,269230.0,-0.0278,0.965074491525,75.4892138216,45565664.9245,18661751.625,61960.0,26671820.0,53212.3478524,17171050.0,1950.0,26.82417337,864732263.0619999
2018-07-24,8407.0,7723.1,8479.8,7701.9,345320.0,0.0886,0.917435553459,59.9496458981,40931868.49151029,15319928.25,63979.0,26621015.0,49208.10295649,17167487.5,3562.5,29.64295029,705993833.7060001
2018-07-23,7723.0,7412.4,7809.6,7379.2,272150.0,0.04190000000000001,0.890057921686746,70.4964195567248,42733900.4377,16326406.797981,58124.0,26565485.0,35601.5726887,17166850.0,637.5,26.12072165,547531100.766
2018-07-22,7412.3,7409.0,7575.3,7343.7,204160.0,0.0005,0.451292708791,101.621533801,46852830.6003,16874334.75,38713.0,26525530.0,18241.0709664,17164775.0,2075.0,14.77231882,233536540.36
2018-07-21,7408.7,7339.3,7460.8,7223.5,160770.0,0.0095,0.715741226277,68.6350793061,35268339.5178422,12556546.625,44987.0,26489365.0,19970.31010191,17161950.0,2825.0,17.37819099,523947504.4375
2018-07-20,7339.4,7477.6,7683.6,7292.0,258850.00000000003,-0.018500000000000003,0.8152927272727281,64.1460539385014,39644702.8157,14466795.398696303,56511.0,26420736.0,40278.0538826,17160787.5,1162.5,23.08779797,490150501.943
2018-07-19,7477.5,7383.9,7558.4,7288.8,247250.0,0.0127,0.73462880117,70.5303277555,44021066.1135,15668190.72,59349.0,26381940.0,48774.59928269999,17158862.5,1925.0,28.82741906,559342105.92
2018-07-18,7383.6,7321.6,7581.2,7249.3,333320.0,0.0084,1.04647424713,68.0356508538,44793365.5190113,16010523.0,56791.0,26357257.0,40277.63709549,17156437.5,2425.0,31.82668475,761941225.026
2018-07-17,7322.0,6729.8,7453.2,6666.0,337750.0,0.08800000000000001,0.909335534591195,58.6894662861372,40931868.4915,14162648.5568392,56961.0,26317963.0,35597.7827056,17154550.0,1887.5,24.94209666,499528836.874
2018-07-16,6729.9,6362.8,6749.2,6344.1,312120.0,0.057699999999999994,0.928807491667,46.640624064399994,31995588.3032,9550007.43,52190.0,26305810.0,39143.3653148,17152562.5,1987.5,23.61292569,301675832.614
2018-07-15,6362.9,6254.8,6399.6,6238.5,180670.0,0.0173,0.7739460902259999,65.2819817451,35461777.0360721,10424456.875,34938.0,26258594.0,17886.03245712,17150875.0,1687.5,15.27821656,164361051.426
2018-07-14,6254.8,6229.5,6313.5,6192.5,243710.0,0.004,1.15948982706767,59.2424498047415,35461777.0361,10454811.329291802,40171.0,26233588.0,22048.5119232,17149400.0,1475.0,15.01264127,243555155.304
2018-07-13,6230.2,6250.8,6333.8,6144.5,233220.0,-0.0033,1.11353270629,53.561090378500005,38128076.0613,11015182.75,48596.0,26205331.0,37304.7721134,17147737.5,1662.5,19.53514153,304859782.217
2018-07-12,6250.6,6389.1,6389.4,6088.8,289240.0,-0.0217,1.1791594822700002,55.950431709200004,37594816.2562869,11268737.625,47260.0,26171813.0,35454.78234962,17145337.5,2400.0,18.63321237,275030732.0278
2018-07-11,6389.1,6307.2,6409.7,6296.6,243820.0,0.013000000000000001,1.00659225925926,53.6080436010521,35995036.8411,11007393.2006476,47869.0,26155626.0,32361.2146986,17144187.5,1150.0,20.44250057,361861965.471
2018-07-10,6307.2,6668.4,6686.8,6291.5,315270.0,-0.054000000000000006,0.971490577181,58.4968538813,39727855.4765,12485753.0,50824.0,26109542.0,295606.064546,17142500.0,1687.5,22.86071401,385405419.243
2018-07-09,6667.1,6715.1,6793.8,6637.7,289480.0,-0.0070999999999999995,1.06041535294,55.9733319579,36261666.7436526,11427128.0,51062.0,26075111.0,39165.17893592,17139775.0,2725.0,19.92606527,220696037.4376
2018-07-08,6714.8,6765.4,6784.0,6694.3,267600.0,-0.0075,0.592209537974683,86.9610145552771,42127524.5992,13573744.761933198,34846.0,26040441.0,16940.6946848,17138937.5,837.5,15.64479917,285993884.485
2018-07-07,6765.5,6617.7,6805.9,6531.1,114570.0,0.0223,0.5372100576919999,76.5419297048,41594264.7942,12914635.5,39329.0,26008451.0,18502.6660506,17136962.5,1975.0,16.56969368,216238561.658
2018-07-06,6617.7,6546.5,6638.2,6458.3,132690.0,0.0109,0.68545858125,65.4925776702,42660784.4042972,13022240.0,48116.0,26002911.0,39358.56535863,17134237.5,2725.0,21.70281974,368324017.1091
2018-07-05,6546.5,6598.0,6693.6,6466.1,166180.0,-0.0079,0.7837482189781021,57.148007497772504,36528296.6462,11406742.2965554,48145.0,25924685.0,35810.2337966,17133012.5,1225.0,19.76600519,359185743.35400003
2018-07-04,6598.4,6513.8,6774.5,6442.3,143040.0,0.013000000000000001,0.935352985075,54.3181726943,35728406.9386,11089706.0,48193.0,25881794.0,44860.7876603,17131300.0,1712.5,21.54452916,345023639.28199995
2018-07-03,6513.5,6618.6,6676.6,6513.5,150190.0,-0.016,1.11381700862,45.2242408773,30929068.693115506,9617154.0,48651.0,25848783.0,43498.65596356,17128700.0,2600.0,27.90259772,406984481.0588
2018-07-02,6619.5,6349.1,6680.0,6275.0,179920.0,0.0397,0.98755014893617,58.2523981653628,37594816.2563,11654033.0293607,46253.0,25801666.0,36607.3862744,17128175.0,525.0,23.48063765,281178824.109
2018-07-01,6366.8,6398.5,6445.1,6284.7,128509.99999999999,-0.005,0.705291442177,75.39373289529999,37103365.372,11673361.875,33715.0,25766282.0,17716.446173199998,17126412.5,1762.5,16.792889600000002,224327884.551
2018-06-30,6398.9,6213.4,6498.5,6204.0,189330.0,0.029900000000000003,0.98734012766,58.7356137641,35588942.295590706,10494418.5,40994.0,25745972.0,29093.69835864,17123175.0,3237.5,23.60409759,514392178.4736
2018-06-29,6213.3,5883.2,6284.9,5818.5,206960.0,0.056100000000000004,0.746513298013246,57.5514573568108,38112980.7563,11427014.5125669,43869.0,25700598.0,36886.3650264,17122812.5,362.5,27.41063627,414797814.076
2018-06-28,5883.5,6154.9,6178.4,5854.0,156050.0,-0.0441,0.689429566879,65.1275547028,39627403.8327,12052693.75,44253.0,25634484.0,49452.7445968,17120925.0,1887.5,27.15925646,262900494.388
2018-06-27,6154.9,6081.1,6187.3,6025.4,133420.0,0.012,1.08804307438,50.2892121261,30540865.3742303,9288788.415,44697.0,25609013.0,40542.05651992,17117637.5,3287.5,32.15886049,326673797.5094
2018-06-26,6082.1,6256.9,6267.7,6060.0,176660.0,-0.0279,1.06759165068493,58.969341593599786,36850961.5259,11522845.2247558,46358.0,25577537.0,34518.2964669,17117450.0,187.5,32.34384664,363193880.435
2018-06-25,6256.6,6155.1,6331.2,6101.7,210690.0,0.0166,0.920947834395,61.4467155483,39627403.8327,12092548.545,46831.0,25548305.0,34368.0060689,17115625.0,1825.0,34.68013653,501623219.864
2018-06-24,6154.6,6167.9,6248.3,5785.3,240600.0,-0.0021,0.484736935673,84.7123262615,43161057.677631296,13225424.94,30823.0,25520661.0,19724.30683704,17112112.5,3512.5,27.03085817,289224701.2362
2018-06-23,6167.3,6055.2,6259.0,6032.8,142900.0,0.0184,0.53442266875,77.2645560364319,40384615.3709,13084984.3584379,35163.0,25487339.0,21547.4444333,17111525.0,587.5,31.93798474,558291379.517
2018-06-22,6055.7,6728.2,6739.7,5955.0,278220.0,-0.0999,0.795271688742,64.4438466231,38112980.7563,12793132.95,42305.0,25471534.0,32990.7221126,17109525.0,2000.0,68.9368202,478403874.506
2018-06-21,6728.0,6765.8,6797.5,6695.1,99290.0,-0.0055000000000000005,0.616743429412,74.71825658600001,42908653.8315633,14388442.37,45341.0,25429966.0,29448.36126178,17106537.5,2987.5,73.52012206,302034265.9362
2018-06-20,6765.4,6752.3,6812.7,6575.1,121480.0,0.0019,1.07800025806452,70.96133892022759,39122596.1405,14482144.853534697,44798.0,25402550.0,25701.846235900004,17105512.5,1025.0,203.28532024,309788517.027
2018-06-19,6752.4,6719.8,6839.5,6681.5,120540.0,0.0049,0.908624083871,70.9968791286,39122596.1405,13329154.5,44163.0,25383950.0,28903.6894273,17103575.0,1937.5,83.80865389,233317200.375
2018-06-18,6719.8,6460.5,6794.5,6410.9,135700.0,0.04019999999999999,0.648707695122,70.70777748319999,40279018.6112271,13762650.4,45617.0,25363145.0,30968.29292683,17101025.0,2550.0,17.52291191,184473224.2522
2018-06-17,6460.3,6505.8,6593.0,6452.1,90670.0,-0.006999999999999999,0.490980267515924,90.856356115716,38559792.2071,13246220.7271786,30679.0,25346220.0,13965.0836066,17099587.5,1437.5,23.48902029,121723139.681
2018-06-16,6505.8,6410.0,6564.2,6358.0,108790.0,0.0149,0.473838945783,85.57476860850001,40770226.1553,13507060.3333,33819.0,25334160.0,15988.8659924,17097625.0,1962.5,16.44224754,172210435.533
2018-06-15,6410.3,6647.3,6655.8,6395.7,143530.0,-0.0356,0.80134651634,60.4992153255,37577377.11901061,12305193.3,45654.0,25314589.0,31976.19444584,17095500.0,2125.0,23.19453295,603633809.7738
2018-06-14,6647.1,6312.3,6711.5,6283.6,201540.0,0.053,0.7438820653594771,59.8185093686304,37577377.119,12563621.7041841,42829.0,25294827.0,39947.92439840001,17093637.5,1862.5,28.01723114,507468883.675
2018-06-13,6312.3,6558.5,6624.6,6129.1,237480.0,-0.0375,0.913050265734,54.4099760365,35121339.3988,11320892.25,45148.0,25275722.0,54099.16108230001,17091725.0,1912.5,37.41423181,582320290.4369999
2018-06-12,6558.2,6885.9,6887.2,6476.0,178260.0,-0.047599999999999996,1.0449314896600002,55.8633542529,35612546.942853205,11844835.5208,46348.0,25255751.0,35884.64731246,17089950.0,1775.0,21.90653344,459832204.8818
2018-06-11,6885.9,6775.2,6910.8,6657.2,174880.0,0.016399999999999998,0.7930756142857142,56.2262330785761,34384528.0828,11987207.9874201,47330.0,25236934.0,45110.3636774,17088125.0,1825.0,24.67101897,378492500.753
2018-06-10,6775.1,7515.8,7516.3,6668.1,275690.0,-0.09849999999999999,0.7592674409450001,60.4613268712,31191679.0465,10758310.2292,34036.0,25223119.0,24223.6354413,17086375.0,1750.0,16.7009531,736759768.9360001
2018-06-09,7515.8,7622.1,7689.0,7493.3,97560.0,-0.013999999999999999,0.630925118881,79.7572184245,35121339.398813896,13551637.5292,37587.0,25209656.0,23816.80374656,17084425.0,1950.0,18.7073671,245102804.0624
2018-06-08,7622.1,7697.9,7710.5,7556.9,112880.0,-0.0098,0.8971630896551719,69.5860515374245,35612546.9429,14114417.177542,45670.0,25191101.0,32470.9600142,17083000.0,1425.0,17.89042019,192350883.744
2018-06-07,7697.8,7661.0,7754.7,7657.7,124000.0,0.0048,1.08251348951,66.8506680349,35121339.3988,13721335.6042,47882.0,25170037.0,34649.1085081,17081187.5,1812.5,20.6699365,226860730.568
2018-06-06,7661.0,7631.5,7699.1,7504.4,130660.0,0.0039000000000000003,0.991682972789,68.8710339111,36103754.4868926,14067189.5,48026.0,25148027.0,39125.32391650001,17078900.0,2287.5,19.4579716,379726332.7494
2018-06-05,7631.5,7507.4,7672.6,7391.0,145230.0,0.0169,0.8484794857142858,77.5245857591268,42980660.1034,16505061.8327038,48405.0,25128406.0,40424.2416753,17077562.5,1337.5,18.52827963,310610271.672
