Date,Value
2011-02-14,0.273980663665
2011-02-13,0.263641770696261
2011-02-12,0.26364177069600003
2011-02-11,0.24554870800099998
2011-02-10,0.24425634638035898
2011-02-09,0.24425634638
2011-02-08,0.23650217665399997
2011-02-07,0.225413730769392
2011-02-06,0.225413730769
2011-02-05,0.191492247013
2011-02-04,0.207905868185362
2011-02-03,0.207905868185
2011-02-02,0.163041970314
2011-02-01,0.19586921265884102
2011-01-31,0.195869212659
2011-01-30,0.16413621172499998
2011-01-29,0.164136211725285
2011-01-28,0.16413621172499998
2011-01-27,0.178361350075
2011-01-26,0.17872535344361398
2011-01-25,0.178725353444
2011-01-24,0.142980282755
2011-01-23,0.155811846591869
2011-01-22,0.155811846592
2011-01-21,0.150312604947
2011-01-20,0.153978766043729
2011-01-19,0.153978766044
2011-01-18,0.16222762851
2011-01-17,0.158561467414078
2011-01-16,0.15856146741399998
2011-01-15,0.15856146741399998
2011-01-14,0.141052454776314
2011-01-13,0.141052454776
2011-01-12,0.149969563986
2011-01-11,0.131324699274499
2011-01-10,0.131324699274
2011-01-09,0.135377930734
2011-01-08,0.155644088029036
2011-01-07,0.15564408802899998
2011-01-06,0.116733066022
2011-01-05,0.121596943772684
2011-01-04,0.121596943773
2011-01-03,0.11511177343800001
2011-01-02,0.129602090940453
2011-01-01,0.12960209094
2010-12-31,0.128162067708
2010-12-30,0.115201858613736
2010-12-29,0.11520185861400001
2010-12-28,0.12384199801
2010-12-27,0.115921870230071
2010-12-26,0.11592187023
2010-12-25,0.10584170760099999
2010-12-24,0.108001742450377
2010-12-23,0.10800174245
2010-12-22,0.10296166113600001
2010-12-21,0.11998289168330399
2010-12-20,0.11998289168299998
2010-12-19,0.09683898364289999
2010-12-18,0.0962299334312791
2010-12-17,0.0962299334313
2010-12-16,0.105365686605
2010-12-15,0.109019987874677
2010-12-14,0.109019987875
2010-12-13,0.0992751844892
2010-12-12,0.10597473681672501
2010-12-11,0.10597473681700001
2010-12-10,0.104756636394
2010-12-09,0.10039231609806301
2010-12-08,0.10039231609799999
2010-12-07,0.0927625000746
2010-12-06,0.0963766234541404
2010-12-05,0.0963766234541
2010-12-04,0.0955734849254
2010-12-03,0.0771012987633123
2010-12-02,0.0771012987633
2010-12-01,0.0775028680277
2010-11-30,0.0843295455223728
2010-11-29,0.08432954552239999
2010-11-28,0.0723673412723
2010-11-27,0.0624680351548387
2010-11-26,0.062468035154800004
2010-11-25,0.069295142822
2010-11-24,0.0631507459215583
2010-11-23,0.0631507459216
2010-11-22,0.04915517520380001
2010-11-21,0.0460829767535695
2010-11-20,0.0460829767536
2010-11-19,0.0392558690864
2010-11-18,0.059307385447196
2010-11-17,0.059307385447199996
2010-11-16,0.056375841679800004
2010-11-15,0.0498362440449822
2010-11-14,0.049836244045
2010-11-13,0.0536698012792
2010-11-12,0.0385610757090134
2010-11-11,0.038561075709000005
2010-11-10,0.052316781078900004
2010-11-09,0.0541208080126503
2010-11-08,0.0541208080127
2010-11-07,0.0401133704305
2010-11-06,0.0310455970381411
2010-11-05,0.0310455970381
2010-11-04,0.0336583453037
2010-11-03,0.0308919059636949
2010-11-02,0.0308919059637
2010-11-01,0.025820100507
2010-10-31,0.0279717755492162
2010-10-30,0.0279717755492
2010-10-29,0.0256388289266
2010-10-28,0.0229681175801059
2010-10-27,0.0229681175801
2010-10-26,0.0226476322185
2010-10-25,0.0224339753108011
2010-10-24,0.022433975310800002
2010-10-23,0.0201905777797
2010-10-22,0.0163447534407265
2010-10-21,0.0163447534407
2010-10-20,0.0248910297496
2010-10-19,0.0166460228488187
2010-10-18,0.0166460228488
2010-10-17,0.017879061578400003
2010-10-16,0.0163720142422538
2010-10-15,0.0163720142423
2010-10-14,0.012672898053600001
2010-10-13,0.0115768636273677
2010-10-12,0.0115768636274
2010-10-11,0.010960344262600001
2010-10-10,0.0112748483242522
2010-10-09,0.011274848324299999
2010-10-08,0.010029370893100001
2010-10-07,0.0113403997679978
2010-10-06,0.011340399768000001
2010-10-05,0.00996381944934
2010-10-04,0.0100949223368305
2010-10-03,0.0100949223368
2010-10-02,0.00793172469322
2010-10-01,0.0102260252243218
2010-09-30,0.010226025224299998
2010-09-29,0.00924275356814
2010-09-28,0.00985513254288357
2010-09-27,0.009855132542879999
2010-09-26,0.0108588960426
2010-09-25,0.009216373952141121
2010-09-24,0.009216373952139999
2010-09-23,0.0112239009516
2010-09-22,0.00789323115703175
2010-09-21,0.00789323115703
